name,telecode,latitude,longitude,centrality_score,province,city,railway_bureau,station_type
南关岭,,39.005577,121.576551,50,辽宁,大连,沈阳铁路局,客运站
南口,,40.237858,116.123338,50,北京,昌平区,北京铁路局,客运站
南口前,,41.997869,124.607923,50,辽宁,抚顺,沈阳铁路局,客运站
南召,,33.441748,112.734179,50,河南,南阳,郑州铁路局,客运站
南台,,40.920562,122.802665,50,辽宁,鞍山,沈阳铁路局,客运站
南城,,27.567344,116.611286,50,江西,抚州,南昌铁路局,客运站
南头,,22.531105,113.902647,50,广东,深圳,广铁集团,客运站
南宁,,22.829528,108.311197,100,广西壮族自治区,南宁,南宁铁路局,客运站
南宫东,,37.175186,115.695956,50,河北,邢台,北京铁路局,客运站
南岔,,47.131969,129.27336,50,黑龙江,伊春,哈尔滨铁路局,客运站
南峪,,37.989643,113.931525,50,河北,石家庄,北京铁路局,客运站
南平,,26.625661,118.172742,50,福建,南平,南昌铁路局,客运站
南平南,,26.629656,118.209775,55,福建,南平,南昌铁路局,客运站
南昌,,28.6654,115.914324,100,江西,南昌,南昌铁路局,客运站
南昌西,,28.625739,115.78756,100,江西,南昌,南昌铁路局,客运站
南朗,,22.492684,113.528695,50,广东,中山,广铁集团,客运站
南木,,48.176548,122.360093,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
南杂木,,41.963256,124.401296,50,辽宁,抚顺,沈阳铁路局,客运站
南桥,,40.711905,119.930738,50,辽宁,葫芦岛,沈阳铁路局,客运站
南翔北,,31.283424,121.304901,50,上海,嘉定区,上海铁路局,客运站
南芬,,41.100798,123.743586,55,辽宁,本溪,沈阳铁路局,客运站
南通,,32.070411,120.855943,100,江苏,南通,上海铁路局,客运站
南阳,,33.000431,112.506233,75,河南,南阳,郑州铁路局,客运站
南陵,,30.838234,118.292676,50,安徽,芜湖,上海铁路局,客运站
南靖,,24.581575,117.444077,50,福建,漳州,南昌铁路局,客运站
博乐,,44.931355,82.647785,55,新疆维吾尔自治区,博尔塔拉蒙古自治州,乌鲁木齐铁路局,客运站
博克图,,48.751852,121.90977,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
博兴,,37.135038,118.136539,50,山东,滨州,济南铁路局,客运站
博鳌,,19.1385,110.482231,50,海南,琼海,广铁集团,客运站
卢龙,,39.95103,118.977519,50,河北,秦皇岛,北京铁路局,客运站
卧里屯,,46.468029,125.211431,50,黑龙江,大庆,哈尔滨铁路局,客运站
卫东,,45.927774,122.234155,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
卫星,,45.720953,132.485839,50,黑龙江,鸡西,哈尔滨铁路局,客运站
卫辉,,35.432045,114.055922,50,河南,新乡,郑州铁路局,客运站
原平,,38.719039,112.721542,60,山西,忻州,太原铁路局,客运站
原林,,49.884834,121.3885,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
厦门,,24.470271,118.11118,100,福建,厦门,南昌铁路局,客运站
厦门北,,24.63898,118.06911,100,福建,厦门,南昌铁路局,客运站
友好,,47.862376,128.841772,50,黑龙江,伊春,哈尔滨铁路局,客运站
双丰,,46.977287,127.760451,50,黑龙江,伊春,哈尔滨铁路局,客运站
双城堡,,45.393874,126.286499,60,黑龙江,哈尔滨,哈尔滨铁路局,客运站
双河镇,,43.46526,126.176852,50,吉林,吉林,沈阳铁路局,客运站
双牌,,26.02321,111.655333,50,湖南,永州,南宁铁路局,客运站
双羊店,,41.108965,121.263013,50,辽宁,辽阳,沈阳铁路局,客运站
双鸭山,,46.643065,131.144035,75,黑龙江,双鸭山,哈尔滨铁路局,客运站
发耳,,26.321121,104.809086,50,贵州,六盘水,昆明铁路局,客运站
口前,,43.663846,126.491112,50,吉林,吉林,沈阳铁路局,客运站
古东,,37.926337,112.230621,50,山西,太原,太原铁路局,客运站
古交,,37.916759,112.158089,50,山西,太原,太原铁路局,客运站
古城镇,,45.352506,130.287549,50,黑龙江,牡丹江,哈尔滨铁路局,客运站
古浪,,37.479836,102.915814,50,甘肃,武威,兰州铁路局,客运站
古田,,26.432558,118.619068,50,福建,宁德,南昌铁路局,客运站
古莲,,52.958966,122.371608,55,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
古镇,,22.600802,113.200815,50,广东,中山,广铁集团,客运站
句容西,,31.835035,118.974212,50,江苏,镇江,上海铁路局,客运站
台前,,35.964046,115.857898,50,河南,濮阳,济南铁路局,客运站
台安,,41.443631,122.425457,50,辽宁,鞍山,沈阳铁路局,客运站
台州,,28.688904,121.285848,75,浙江,台州,上海铁路局,客运站
叶城,,37.892064,77.470662,55,新疆维吾尔自治区,喀什,乌鲁木齐铁路局,客运站
叶柏寿,,41.390524,119.63696,60,辽宁,朝阳,沈阳铁路局,客运站
合川,,29.963311,106.274265,60,重庆,合川区,成都铁路局,客运站
合浦,,21.625671,109.18405,50,广西壮族自治区,北海,南宁铁路局,客运站
合肥,,31.887762,117.311941,100,安徽,合肥,上海铁路局,客运站
合肥北城,,32.0654,117.247434,50,安徽,合肥,上海铁路局,客运站
合肥南,,31.800544,117.28484,100,安徽,合肥,上海铁路局,客运站
合阳,,35.195701,110.086079,50,陕西,渭南,西安铁路局,客运站
吉安,,27.108538,115.015997,50,江西,吉安,南昌铁路局,客运站
吉文,,50.593274,123.208485,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
吉林,,43.856443,126.571489,100,吉林,吉林,沈阳铁路局,客运站
吉舒,,44.286039,126.79648,50,吉林,吉林,沈阳铁路局,客运站
吉首,,28.327892,109.730367,50,湖南,湘西土家族苗族自治州,广铁集团,客运站
同心,,36.993942,105.922406,50,宁夏回族自治区,吴忠,兰州铁路局,客运站
吐列毛杜,,45.535904,120.882146,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
吐哈,,43.058754,90.530062,50,新疆维吾尔自治区,吐鲁番,乌鲁木齐铁路局,客运站
吐鲁番,,43.150326,88.872731,50,新疆维吾尔自治区,吐鲁番,乌鲁木齐铁路局,客运站
吐鲁番北,,43.020668,89.108132,70,新疆维吾尔自治区,吐鲁番,乌鲁木齐铁路局,客运站
向塘,,28.446287,115.955997,50,江西,南昌,南昌铁路局,客运站
向阳,,47.34847,130.293371,50,黑龙江,牡丹江,哈尔滨铁路局,客运站
吕梁,,37.567579,111.131474,60,山西,吕梁,太原铁路局,客运站
吴堡,,38.031779,110.272722,50,陕西,榆林,西安铁路局,客运站
吴家屯,,41.623441,123.439118,50,辽宁,沈阳,沈阳铁路局,客运站
吴桥,,37.626269,116.380858,50,河北,沧州,北京铁路局,客运站
周口,,33.580795,114.660175,70,河南,周口,武汉铁路局,客运站
周家,,45.459668,126.666285,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
周家屯,,41.57421,121.079358,50,辽宁,锦州,沈阳铁路局,客运站
周水子,,38.954638,121.555756,50,辽宁,大连,沈阳铁路局,客运站
呼中,,52.034873,123.599246,50,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
呼兰,,45.996492,126.640287,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
呼源,,51.731976,123.570511,50,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
和什托洛盖,,46.406143,86.271311,50,新疆维吾尔自治区,伊犁哈萨克自治州,乌鲁木齐铁路局,客运站
和平,,24.460519,114.964084,50,广东,河源,广铁集团,客运站
和田,,37.158338,79.905141,85,新疆维吾尔自治区,和田,乌鲁木齐铁路局,客运站
和硕,,42.233512,87.378948,50,新疆维吾尔自治区,巴音郭楞蒙古自治州,乌鲁木齐铁路局,客运站
和龙,,42.553414,128.988941,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
咸宁,,29.882244,114.283475,50,湖北,咸宁,武汉铁路局,客运站
咸宁东,,29.868494,114.339736,50,湖北,咸宁,武汉铁路局,客运站
咸宁北,,29.901616,114.296639,50,湖北,咸宁,武汉铁路局,客运站
咸宁南,,29.839599,114.300142,90,湖北,咸宁,武汉铁路局,客运站
咸阳,,34.345274,108.730077,50,陕西,咸阳,西安铁路局,客运站
咸阳秦都,,34.332684,108.66222,50,陕西,咸阳,西安铁路局,客运站
哈克,,49.189604,120.075813,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
哈密,,42.847972,93.504348,100,新疆维吾尔自治区,哈密,乌鲁木齐铁路局,客运站
哈尔滨,,45.759174,126.626363,100,黑龙江,哈尔滨,哈尔滨铁路局,客运站
哈尔滨东,,45.786416,126.704704,100,黑龙江,哈尔滨,哈尔滨铁路局,客运站
哈尔滨西,,45.704964,126.572002,100,黑龙江,哈尔滨,哈尔滨铁路局,客运站
哈拉海,,44.677887,125.088627,50,吉林,长春,沈阳铁路局,客运站
哈拉苏,,48.114386,122.421356,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
哲里木,,43.631345,122.195049,50,内蒙古自治区,通辽,呼和浩特铁路局,客运站
唐家,,41.676526,122.244054,50,辽宁,锦州,沈阳铁路局,客运站
唐家湾,,22.365825,113.54633,50,广东,珠海,广铁集团,客运站
唐山,,39.624298,118.113757,90,河北,唐山,北京铁路局,客运站
唐山北,,39.81563,118.11302,50,河北,唐山,北京铁路局,客运站
唐河,,32.669144,112.845403,50,河南,南阳,郑州铁路局,客运站
商丘,,34.444987,115.651356,100,河南,商丘,郑州铁路局,客运站
商丘南,,34.40946,115.699055,50,河南,商丘,郑州铁路局,客运站
商南,,33.527998,110.895601,55,陕西,商洛,西安铁路局,客运站
商城,,31.955557,115.436944,50,河南,信阳,武汉铁路局,客运站
商洛,,33.82293,110.013266,50,陕西,商洛,西安铁路局,客运站
喀什,,39.492206,76.046335,100,新疆维吾尔自治区,喀什,乌鲁木齐铁路局,客运站
喇嘛甸,,46.706125,124.773994,50,黑龙江,大庆,哈尔滨铁路局,客运站
喜德,,28.319458,102.40509,50,四川,凉山彝族自治州,成都铁路局,客运站
嘉兴,,30.766542,120.758917,50,浙江,嘉兴,上海铁路局,客运站
嘉兴南,,30.693299,120.795516,80,浙江,嘉兴,上海铁路局,客运站
嘉善,,30.852316,120.914234,50,浙江,嘉兴,上海铁路局,客运站
嘉善南,,30.790493,120.931546,50,浙江,嘉兴,上海铁路局,客运站
嘉峪关,,39.7639,98.253932,85,甘肃,嘉峪关,兰州铁路局,客运站
嘉峰,,35.586614,112.516395,50,山西,晋城,郑州铁路局,客运站
嘉祥,,35.392713,116.352708,50,山东,济宁,济南铁路局,客运站
嘎什甸子,,43.308863,121.351592,50,内蒙古自治区,通辽,沈阳铁路局,客运站
四合永,,41.805738,117.827533,50,河北,承德,沈阳铁路局,客运站
四平,,43.1655,124.366879,65,吉林,四平,沈阳铁路局,客运站
四平东,,43.135044,124.432466,50,吉林,四平,沈阳铁路局,客运站
四方台,,46.667596,131.300639,50,黑龙江,双鸭山,哈尔滨铁路局,客运站
四道湾,,42.481465,119.634093,50,内蒙古自治区,赤峰,沈阳铁路局,客运站
团结,,48.101754,124.609583,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
固原,,36.021153,106.301144,50,宁夏回族自治区,固原,兰州铁路局,客运站
固始,,31.917316,115.664301,55,河南,信阳,武汉铁路局,客运站
固镇,,33.31874,117.300985,50,安徽,蚌埠,上海铁路局,客运站
图们,,42.963215,129.834519,85,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
图强,,52.936177,122.791042,50,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
图里河,,50.482362,121.66773,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
土地堂东,,30.214863,114.332169,50,湖北,武汉,武汉铁路局,客运站
土溪,,31.02292,107.071747,50,四川,达州,成都铁路局,客运站
土牧尔台,,41.848825,113.138146,50,内蒙古自治区,乌兰察布,呼和浩特铁路局,客运站
土贵乌拉,,40.784388,113.198559,50,内蒙古自治区,乌兰察布,呼和浩特铁路局,客运站
坪石,,25.287196,113.0485,50,广东,韶关,广铁集团,客运站
城固,,33.14057,107.318051,50,陕西,汉中,西安铁路局,客运站
城子坦,,39.505836,122.48794,50,辽宁,大连,沈阳铁路局,客运站
塔哈,,47.556098,124.231338,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
塔尔气,,47.984622,121.188077,60,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
塔河,,52.337876,124.698432,65,黑龙江,大兴安岭地区,哈尔滨铁路局,客运站
塘沽,,39.02624,117.634944,50,天津,滨海新区,北京铁路局,客运站
墨玉,,37.222746,79.730564,50,新疆维吾尔自治区,和田,乌鲁木齐铁路局,客运站
夏官营,,35.953235,104.176813,50,甘肃,兰州,兰州铁路局,客运站
夏石,,22.128045,106.906391,50,广西壮族自治区,崇左,南宁铁路局,客运站
夏邑县,,34.411308,116.024835,50,河南,商丘,上海铁路局,客运站
大关,,27.836778,103.976847,50,云南,昭通,成都铁路局,客运站
大兴,,39.72019,116.326143,50,北京,大兴区,哈尔滨铁路局,客运站
大兴沟,,43.41,129.655946,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
大冶北,,30.123555,114.995071,80,湖北,黄石,武汉铁路局,客运站
大同,,40.119055,113.296105,100,山西,大同,太原铁路局,客运站
大埔,,24.412592,116.5728,60,广东,梅州,广铁集团,客运站
大堡,,40.551322,124.245173,50,辽宁,丹东,沈阳铁路局,客运站
大安,,45.493204,124.257705,50,吉林,白城,沈阳铁路局,客运站
大安北,,45.514785,124.233018,50,吉林,白城,沈阳铁路局,客运站
大官屯,,41.854911,123.86497,50,辽宁,抚顺,沈阳铁路局,客运站
大屯,,43.778081,125.158131,50,吉林,长春,沈阳铁路局,客运站
大巴,,42.099847,121.997764,50,辽宁,阜新,沈阳铁路局,客运站
大平房,,41.434372,120.164111,50,辽宁,朝阳,沈阳铁路局,客运站
大庆,,46.596349,125.005451,50,黑龙江,大庆,哈尔滨铁路局,客运站
大庆西,,46.655044,124.879554,70,黑龙江,大庆,哈尔滨铁路局,客运站
大成,,41.825655,123.344918,50,辽宁,沈阳,沈阳铁路局,客运站
大杨树,,49.753199,124.609423,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
大板,,43.529012,118.639743,50,内蒙古自治区,赤峰,呼和浩特铁路局,客运站
大林,,43.714125,122.802461,50,内蒙古自治区,通辽,沈阳铁路局,客运站
大武口,,38.915961,106.417128,60,宁夏回族自治区,石嘴山,兰州铁路局,客运站
大理,,25.592044,100.248691,100,云南,大理白族自治州,昆明铁路局,客运站
大石头,,43.303631,128.495774,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
大石寨,,46.316146,121.383986,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
大石桥,,40.643895,122.500743,50,辽宁,营口,沈阳铁路局,客运站
大竹园,,32.562245,108.722378,50,陕西,安康,西安铁路局,客运站
大红旗,,41.871941,122.608422,50,辽宁,沈阳,沈阳铁路局,客运站
大英东,,30.570083,105.276039,50,四川,遂宁,成都铁路局,客运站
大荔,,34.89854,109.822607,50,陕西,渭南,西安铁路局,客运站
大营,,39.285351,113.726195,50,山西,忻州,太原铁路局,客运站
大营子,,41.46022,120.313528,50,辽宁,朝阳,沈阳铁路局,客运站
大营镇,,37.317831,115.72939,50,河北,衡水,北京铁路局,客运站
大虎山,,41.611498,122.143182,50,辽宁,锦州,沈阳铁路局,客运站
大连,,38.921575,121.627747,100,辽宁,大连,沈阳铁路局,客运站
大连北,,39.015901,121.602455,100,辽宁,大连,沈阳铁路局,客运站
大陆号,,41.205025,113.277046,50,内蒙古自治区,乌兰察布,呼和浩特铁路局,客运站
大雁,,49.230383,120.545844,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
大青沟,,42.822391,122.182151,50,内蒙古自治区,通辽,沈阳铁路局,客运站
天义,,41.593018,119.331365,50,内蒙古自治区,赤峰,沈阳铁路局,客运站
天岗,,43.902195,126.94953,50,吉林,吉林,沈阳铁路局,客运站
天柱山,,30.65831,116.555688,50,安徽,安庆,上海铁路局,客运站
天桥岭,,43.584371,129.626332,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
天水,,34.566889,105.894534,50,甘肃,天水,兰州铁路局,客运站
天津,,39.134632,117.203822,100,天津,河北区,北京铁路局,客运站
天津南,,39.056013,117.054497,50,天津,西青区,北京铁路局,客运站
天津西,,39.157413,117.157007,100,天津,红桥区,北京铁路局,客运站
天祝,,37.266556,102.840777,50,甘肃,武威,兰州铁路局,客运站
天门,,30.430248,113.450523,50,湖北,天门,武汉铁路局,客运站
天门南,,30.430248,113.450523,50,湖北,天门,武汉铁路局,客运站
太原,,37.860021,112.581385,100,山西,太原,太原铁路局,客运站
太原东,,37.884619,112.579647,50,山西,太原,太原铁路局,客运站
太原北,,37.917476,112.559749,50,山西,太原,太原铁路局,客运站
太原南,,37.791281,112.604281,100,山西,太原,太原铁路局,客运站
太姥山,,27.130172,120.220213,50,福建,宁德,南昌铁路局,客运站
太平川,,44.39748,123.179115,50,吉林,松原,沈阳铁路局,客运站
太平镇,,46.774088,130.716909,50,黑龙江,双鸭山,哈尔滨铁路局,客运站
太湖,,30.462046,116.294788,50,安徽,安庆,上海铁路局,客运站
太谷西,,37.447685,112.503108,50,山西,晋中,太原铁路局,客运站
太阳升,,45.93707,124.580956,50,黑龙江,大庆,沈阳铁路局,客运站
太阳山,,37.451971,106.5645,50,宁夏回族自治区,吴忠,兰州铁路局,客运站
夹心子,,39.457057,122.399643,50,辽宁,大连,沈阳铁路局,客运站
奈曼,,42.839104,120.670926,50,内蒙古自治区,通辽,沈阳铁路局,客运站
奉化,,29.630822,121.460073,55,浙江,宁波,上海铁路局,客运站
奎屯,,44.403162,84.898243,85,新疆维吾尔自治区,伊犁哈萨克自治州,乌鲁木齐铁路局,客运站
奎山,,45.226228,130.402014,50,黑龙江,牡丹江,哈尔滨铁路局,客运站
如东,,32.446726,121.172211,60,江苏,南通,上海铁路局,客运站
如皋,,32.385247,120.601965,50,江苏,南通,上海铁路局,客运站
姚千户屯,,41.530168,123.613121,50,辽宁,沈阳,沈阳铁路局,客运站
姚家,,44.776811,125.873941,50,吉林,长春,沈阳铁路局,客运站
姜堰,,32.536112,120.114833,50,江苏,泰州,上海铁路局,客运站
姜家,,46.00886,126.092881,50,黑龙江,绥化,哈尔滨铁路局,客运站
威海,,37.425511,122.139552,100,山东,威海,济南铁路局,客运站
威箐,,25.540596,104.555126,50,贵州,六盘水,昆明铁路局,客运站
威舍,,25.287707,104.747016,50,贵州,黔西南布依族苗族自治州,昆明铁路局,客运站
娄底,,27.742841,112.000766,55,湖南,娄底,广铁集团,客运站
娘子关,,37.966711,113.867595,50,山西,阳泉,北京铁路局,客运站
嫩江,,49.17564,125.241587,60,黑龙江,黑河,哈尔滨铁路局,客运站
子洲,,37.61084,109.94783,50,陕西,榆林,西安铁路局,客运站
子长,,37.152282,109.742554,50,陕西,延安,西安铁路局,客运站
孙吴,,49.424202,127.316127,50,黑龙江,黑河,哈尔滨铁路局,客运站
孙家,,45.6935,126.67695,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
孙镇,,34.978008,109.761387,50,陕西,渭南,西安铁路局,客运站
孝感,,30.957413,113.923769,50,湖北,孝感,武汉铁路局,客运站
孝感北,,31.590066,114.21562,50,湖北,孝感,武汉铁路局,客运站
孟家岗,,46.419922,130.652639,50,黑龙江,佳木斯,哈尔滨铁路局,客运站
宁国,,30.637298,118.986992,50,安徽,宣城,上海铁路局,客运站
宁安,,44.357385,129.455687,55,黑龙江,牡丹江,哈尔滨铁路局,客运站
宁家,,45.983159,122.162352,50,内蒙古自治区,兴安盟,沈阳铁路局,客运站
宁德,,26.672751,119.579208,50,福建,宁德,南昌铁路局,客运站
宁明,,22.160902,107.060048,50,广西壮族自治区,崇左,南宁铁路局,客运站
宁武,,39.005356,112.312442,70,山西,忻州,太原铁路局,客运站
宁波,,29.864087,121.532164,100,浙江,宁波,上海铁路局,客运站
宁波东,,29.852729,121.579312,50,浙江,宁波,上海铁路局,客运站
宁海,,29.339033,121.415405,65,浙江,宁波,上海铁路局,客运站
宁陵县,,34.574499,115.311905,50,河南,商丘,郑州铁路局,客运站
安亭北,,31.316408,121.153376,50,上海,嘉定区,上海铁路局,客运站
安仁,,26.772209,113.251341,50,湖南,郴州,南昌铁路局,客运站
安化,,28.037406,111.095099,50,湖南,益阳,广铁集团,客运站
安口窑,,35.235351,106.804674,50,甘肃,平凉,西安铁路局,客运站
安图,,43.112834,128.90206,50,吉林,延边朝鲜族自治州,沈阳铁路局,客运站
安塘,,38.820906,111.707642,50,山西,忻州,太原铁路局,客运站
安家,,45.050172,127.061316,50,黑龙江,哈尔滨,哈尔滨铁路局,客运站
安平,,41.185792,123.418522,55,辽宁,辽阳,沈阳铁路局,客运站
安广,,45.573412,123.772225,50,吉林,白城,沈阳铁路局,客运站
安庆,,30.551273,117.059927,100,安徽,安庆,上海铁路局,客运站
安庆西,,30.764345,116.813402,50,安徽,安庆,上海铁路局,客运站
安康,,32.714608,109.012609,95,陕西,安康,西安铁路局,客运站
安达,,46.401109,125.315195,50,黑龙江,绥化,哈尔滨铁路局,客运站
安阳,,36.104631,114.334509,85,河南,安阳,郑州铁路局,客运站
安阳东,,36.084529,114.446049,75,河南,安阳,郑州铁路局,客运站
安陆,,31.25875,113.68929,50,湖北,孝感,武汉铁路局,客运站
安顺,,26.232941,105.939362,50,贵州,安顺,成都铁路局,客运站
安龙,,25.066913,105.240779,50,贵州,黔西南布依族苗族自治州,南宁铁路局,客运站
宋,,46.221145,125.625268,50,黑龙江,绥化,哈尔滨铁路局,客运站
完工,,49.184862,118.89071,50,内蒙古自治区,呼伦贝尔,哈尔滨铁路局,客运站
宏庆,,33.850097,106.422637,50,甘肃,陇南,西安铁路局,客运站
官厅,,40.252955,115.579438,50,河北,张家口,北京铁路局,客运站
官字井,,45.002822,123.796168,50,吉林,松原,沈阳铁路局,客运站
定南,,24.777776,115.000449,55,江西,赣州,南昌铁路局,客运站
定州,,38.529365,114.967532,50,河北,保定,北京铁路局,客运站
定州东,,38.50806,115.069435,50,河北,保定,北京铁路局,客运站
定襄,,38.478601,112.953875,50,山西,忻州,太原铁路局,客运站
定西,,35.592516,104.622471,50,甘肃,定西,兰州铁路局,客运站
定边,,37.561874,107.572577,50,陕西,榆林,兰州铁路局,客运站
定远,,32.586993,117.830986,50,安徽,滁州,上海铁路局,客运站
定陶,,35.065631,115.589975,50,山东,菏泽,济南铁路局,客运站
宜兴,,31.313991,119.80845,70,江苏,无锡,上海铁路局,客运站
宜城,,31.631919,112.178629,50,湖北,襄阳,武汉铁路局,客运站
宜宾,,28.754811,104.598754,50,四川,宜宾,成都铁路局,客运站
宜州,,24.482129,108.623481,50,广西壮族自治区,河池,南宁铁路局,客运站
宜昌东,,30.66049,111.364858,100,湖北,宜昌,武汉铁路局,客运站
宜良北,,24.986661,103.188412,50,云南,昆明,昆明铁路局,客运站
宝华山,,32.150765,119.05012,50,江苏,镇江,上海铁路局,客运站
宝坻,,39.714456,117.329162,65,天津,宝坻区,北京铁路局,客运站
宝拉格,,41.700813,113.140904,50,内蒙古自治区,乌兰察布,呼和浩特铁路局,客运站
宝林,,45.026625,129.970676,50,黑龙江,牡丹江,哈尔滨铁路局,客运站
宝泉岭,,47.433773,130.52121,50,黑龙江,鹤岗,哈尔滨铁路局,客运站
宝鸡,,34.374091,107.148111,100,陕西,宝鸡,西安铁路局,客运站
宝鸡南,,34.336019,107.226448,95,陕西,宝鸡,西安铁路局,客运站
宝龙山,,44.028569,122.734671,50,内蒙古自治区,通辽,沈阳铁路局,客运站
宣化,,40.596721,115.050577,50,河北,张家口,北京铁路局,客运站
宣城,,30.949245,118.768575,50,安徽,宣城,上海铁路局,客运站
宣威,,26.211771,104.116721,65,云南,曲靖,昆明铁路局,客运站
宣汉,,31.545171,107.654126,50,四川,达州,西安铁路局,客运站
容县,,22.862313,110.526964,50,广西壮族自治区,玉林,南宁铁路局,客运站
容桂,,22.754728,113.304395,50,广东,佛山,广铁集团,客运站
宽甸,,40.717961,124.775736,50,辽宁,丹东,沈阳铁路局,客运站
宿州,,33.639963,116.989309,50,安徽,宿州,上海铁路局,客运站
宿州东,,33.677217,117.244717,50,安徽,宿州,上海铁路局,客运站
宿松,,30.231661,116.098753,50,安徽,安庆,上海铁路局,客运站
密云,,40.394317,116.847451,50,北京,密云县,北京铁路局,客运站
密山,,45.548774,131.867279,65,黑龙江,鸡西,哈尔滨铁路局,客运站
富县,,36.008696,109.384374,50,陕西,延安,西安铁路局,客运站
富县东,,36.021071,109.39284,50,陕西,延安,西安铁路局,客运站
富川,,24.795243,111.356713,50,广西壮族自治区,贺州,南宁铁路局,客运站
富拉尔基,,47.208523,123.639512,70,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
富海,,47.865154,124.842556,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
富源,,25.68467,104.268212,50,云南,曲靖,昆明铁路局,客运站
富裕,,47.79512,124.45369,50,黑龙江,齐齐哈尔,哈尔滨铁路局,客运站
富锦,,47.235217,132.039058,50,黑龙江,佳木斯,哈尔滨铁路局,客运站
寒岭,,41.179356,123.553164,50,辽宁,辽阳,沈阳铁路局,客运站
寒葱沟,,47.969252,134.149798,50,黑龙江,佳木斯,哈尔滨铁路局,客运站
